dataset,attack,alpha,round,n_seeds,L1_DR,L1_FPR,L2_DR,L2_FPR,Final_DR,Final_FPR
cifar-10,gaussian_noise,0.25,47,3,1.0,0.0,1.0,0.11764705882352941,1.0,0.11764705882352941
cifar-10,gaussian_noise,0.25,48,3,1.0,0.0,1.0,0.08,1.0,0.08
cifar-10,gaussian_noise,0.25,49,3,1.0,0.0,1.0,0.0784313725490196,1.0,0.0784313725490196
cifar-10,gaussian_noise,0.25,50,3,1.0,0.019230769230769232,1.0,0.11538461538461539,1.0,0.11538461538461539
cifar-10,gaussian_noise,0.5,11,3,1.0,0.0,1.0,0.018867924528301886,1.0,0.018867924528301886
cifar-10,gaussian_noise,0.5,12,3,1.0,0.0,1.0,0.0392156862745098,1.0,0.0392156862745098
cifar-10,gaussian_noise,0.5,13,3,1.0,0.0,1.0,0.020833333333333332,1.0,0.020833333333333332
cifar-10,gaussian_noise,0.5,14,3,1.0,0.0,1.0,0.0425531914893617,1.0,0.0425531914893617
cifar-10,gaussian_noise,0.5,15,3,1.0,0.0,1.0,0.0196078431372549,1.0,0.0196078431372549
cifar-10,gaussian_noise,0.5,16,3,1.0,0.0,1.0,0.0196078431372549,1.0,0.0196078431372549
cifar-10,gaussian_noise,0.5,17,3,1.0,0.0,1.0,0.0392156862745098,1.0,0.0392156862745098
cifar-10,gaussian_noise,0.5,18,3,1.0,0.0,1.0,0.03773584905660377,1.0,0.03773584905660377
cifar-10,gaussian_noise,0.5,19,3,1.0,0.0,1.0,0.058823529411764705,1.0,0.058823529411764705
cifar-10,gaussian_noise,0.5,20,3,1.0,0.0,1.0,0.038461538461538464,1.0,0.038461538461538464
cifar-10,gaussian_noise,0.5,21,3,1.0,0.0,1.0,0.05660377358490566,1.0,0.05660377358490566
cifar-10,gaussian_noise,0.5,22,3,1.0,0.0,1.0,0.01818181818181818,1.0,0.01818181818181818
cifar-10,gaussian_noise,0.5,23,3,1.0,0.0,1.0,0.04081632653061224,1.0,0.04081632653061224
cifar-10,gaussian_noise,0.5,24,3,1.0,0.0,1.0,0.02040816326530612,1.0,0.02040816326530612
cifar-10,gaussian_noise,0.5,25,3,1.0,0.0,1.0,0.03773584905660377,1.0,0.03773584905660377
cifar-10,gaussian_noise,0.5,26,3,1.0,0.0,1.0,0.02,1.0,0.02
cifar-10,gaussian_noise,0.5,27,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,0.5,28,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,0.5,29,3,1.0,0.0,1.0,0.02127659574468085,1.0,0.02127659574468085
cifar-10,gaussian_noise,0.5,30,3,1.0,0.0,1.0,0.02,1.0,0.02
cifar-10,gaussian_noise,0.5,31,3,1.0,0.0,1.0,0.02040816326530612,1.0,0.02040816326530612
cifar-10,gaussian_noise,0.5,32,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,0.5,33,3,1.0,0.0,1.0,0.020833333333333332,1.0,0.020833333333333332
cifar-10,gaussian_noise,0.5,34,3,1.0,0.0,1.0,0.038461538461538464,1.0,0.038461538461538464
cifar-10,gaussian_noise,0.5,35,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,0.5,36,3,1.0,0.0,1.0,0.021739130434782608,1.0,0.021739130434782608
cifar-10,gaussian_noise,0.5,37,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,0.5,38,3,1.0,0.0,1.0,0.045454545454545456,1.0,0.045454545454545456
cifar-10,gaussian_noise,0.5,39,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,0.5,40,3,1.0,0.0,1.0,0.02,1.0,0.02
cifar-10,gaussian_noise,0.5,41,3,1.0,0.0,1.0,0.0425531914893617,1.0,0.0425531914893617
cifar-10,gaussian_noise,0.5,42,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,0.5,43,3,1.0,0.0,1.0,0.02,1.0,0.02
cifar-10,gaussian_noise,0.5,44,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,0.5,45,3,1.0,0.0,1.0,0.02127659574468085,1.0,0.02127659574468085
cifar-10,gaussian_noise,0.5,46,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,0.5,47,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,0.5,48,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,0.5,49,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,0.5,50,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,11,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,12,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,13,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,14,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,15,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,16,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,17,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,18,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,19,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,20,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,21,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,22,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,23,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,24,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,25,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,26,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,27,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,28,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,29,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,30,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,31,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,32,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,33,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,34,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,35,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,36,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,37,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,38,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,39,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,40,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,41,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,42,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,43,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,44,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,45,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,46,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,47,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,48,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,49,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,gaussian_noise,1.0,50,3,1.0,0.0,1.0,0.0,1.0,0.0
cifar-10,label_flip,0.1,11,3,0.0,0.04,0.2727272727272727,0.38,0.2727272727272727,0.38
cifar-10,label_flip,0.1,12,3,0.0,0.0,0.22727272727272727,0.28,0.22727272727272727,0.28
cifar-10,label_flip,0.1,13,3,0.0,0.018867924528301886,0.2631578947368421,0.33962264150943394,0.2631578947368421,0.33962264150943394
cifar-10,label_flip,0.1,14,3,0.0,0.02,0.5,0.28,0.5,0.28
cifar-10,label_flip,0.1,15,3,0.0,0.0,0.44,0.3404255319148936,0.44,0.3404255319148936
cifar-10,label_flip,0.1,16,3,0.0,0.0,0.25,0.40384615384615385,0.25,0.40384615384615385
cifar-10,label_flip,0.1,17,3,0.0,0.02127659574468085,0.44,0.3404255319148936,0.44,0.3404255319148936
cifar-10,label_flip,0.1,18,3,0.0,0.02,0.36363636363636365,0.3,0.36363636363636365,0.3
cifar-10,label_flip,0.1,19,3,0.047619047619047616,0.0196078431372549,0.47619047619047616,0.29411764705882354,0.47619047619047616,0.29411764705882354
cifar-10,label_flip,0.1,20,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
cifar-10,label_flip,0.1,21,3,0.05,0.019230769230769232,0.4,0.34615384615384615,0.4,0.34615384615384615
cifar-10,label_flip,0.1,22,3,0.0,0.04081632653061224,0.2608695652173913,0.4489795918367347,0.2608695652173913,0.4489795918367347
cifar-10,label_flip,0.1,23,3,0.09090909090909091,0.02,0.45454545454545453,0.38,0.45454545454545453,0.38
cifar-10,label_flip,0.1,24,3,0.0,0.0,0.3181818181818182,0.36,0.3181818181818182,0.36
cifar-10,label_flip,0.1,25,3,0.0,0.05357142857142857,0.5,0.32142857142857145,0.5,0.32142857142857145
cifar-10,label_flip,0.1,26,3,0.0,0.0,0.30434782608695654,0.3877551020408163,0.30434782608695654,0.3877551020408163
cifar-10,label_flip,0.1,27,3,0.038461538461538464,0.0,0.34615384615384615,0.3695652173913043,0.34615384615384615,0.3695652173913043
cifar-10,label_flip,0.1,28,3,0.0,0.0,0.2727272727272727,0.32,0.2727272727272727,0.32
cifar-10,label_flip,0.1,29,3,0.0,0.0425531914893617,0.36,0.3404255319148936,0.36,0.3404255319148936
cifar-10,label_flip,0.1,30,3,0.0,0.0,0.4166666666666667,0.1875,0.4166666666666667,0.1875
cifar-10,label_flip,0.1,31,3,0.0,0.0,0.36363636363636365,0.28,0.36363636363636365,0.28
cifar-10,label_flip,0.1,32,3,0.0,0.019230769230769232,0.4,0.38461538461538464,0.4,0.38461538461538464
cifar-10,label_flip,0.1,33,3,0.043478260869565216,0.061224489795918366,0.391304347826087,0.3469387755102041,0.391304347826087,0.3469387755102041
cifar-10,label_flip,0.1,34,3,0.045454545454545456,0.02,0.36363636363636365,0.32,0.36363636363636365,0.32
cifar-10,label_flip,0.1,35,3,0.0,0.0,0.22727272727272727,0.36,0.22727272727272727,0.36
cifar-10,label_flip,0.1,36,3,0.0,0.0,0.5,0.3269230769230769,0.5,0.3269230769230769
cifar-10,label_flip,0.1,37,3,0.0,0.0,0.34782608695652173,0.30612244897959184,0.34782608695652173,0.30612244897959184
cifar-10,label_flip,0.1,38,3,0.043478260869565216,0.04081632653061224,0.30434782608695654,0.42857142857142855,0.30434782608695654,0.42857142857142855
cifar-10,label_flip,0.1,39,3,0.0,0.0,0.3888888888888889,0.35185185185185186,0.3888888888888889,0.35185185185185186
cifar-10,label_flip,0.1,40,3,0.05263157894736842,0.018867924528301886,0.42105263157894735,0.3584905660377358,0.42105263157894735,0.3584905660377358
cifar-10,label_flip,0.1,41,3,0.0,0.018518518518518517,0.4444444444444444,0.3888888888888889,0.4444444444444444,0.3888888888888889
cifar-10,label_flip,0.1,42,3,0.0,0.02,0.4090909090909091,0.36,0.4090909090909091,0.36
cifar-10,label_flip,0.1,43,3,0.0,0.0,0.391304347826087,0.22448979591836735,0.391304347826087,0.22448979591836735
cifar-10,label_flip,0.1,44,3,0.05263157894736842,0.018867924528301886,0.42105263157894735,0.39622641509433965,0.42105263157894735,0.39622641509433965
cifar-10,label_flip,0.1,45,3,0.0,0.0,0.55,0.4230769230769231,0.55,0.4230769230769231
cifar-10,label_flip,0.1,46,3,0.0,0.0,0.36363636363636365,0.38,0.36363636363636365,0.38
cifar-10,label_flip,0.1,47,3,0.05,0.0,0.55,0.40384615384615385,0.55,0.40384615384615385
cifar-10,label_flip,0.1,48,3,0.045454545454545456,0.04,0.5454545454545454,0.5,0.5454545454545454,0.5
cifar-10,label_flip,0.1,49,3,0.0,0.0,0.35,0.38461538461538464,0.35,0.38461538461538464
cifar-10,label_flip,0.1,50,3,0.0,0.0,0.47619047619047616,0.3333333333333333,0.47619047619047616,0.3333333333333333
cifar-10,label_flip,0.25,11,3,0.0,0.0392156862745098,0.19047619047619047,0.058823529411764705,0.19047619047619047,0.058823529411764705
cifar-10,label_flip,0.25,12,3,0.0,0.02,0.2727272727272727,0.04,0.2727272727272727,0.04
cifar-10,label_flip,0.25,13,3,0.08695652173913043,0.04081632653061224,0.30434782608695654,0.04081632653061224,0.30434782608695654,0.04081632653061224
cifar-10,label_flip,0.25,14,3,0.043478260869565216,0.02040816326530612,0.21739130434782608,0.04081632653061224,0.21739130434782608,0.04081632653061224
cifar-10,label_flip,0.25,15,3,0.05,0.0,0.35,0.019230769230769232,0.35,0.019230769230769232
cifar-10,label_flip,0.25,16,3,0.043478260869565216,0.061224489795918366,0.21739130434782608,0.061224489795918366,0.21739130434782608,0.061224489795918366
cifar-10,label_flip,0.25,17,3,0.0,0.04,0.18181818181818182,0.08,0.18181818181818182,0.08
cifar-10,label_flip,0.25,18,3,0.0,0.061224489795918366,0.21739130434782608,0.08163265306122448,0.21739130434782608,0.08163265306122448
cifar-10,label_flip,0.25,19,3,0.0,0.044444444444444446,0.18518518518518517,0.08888888888888889,0.18518518518518517,0.08888888888888889
cifar-10,label_flip,0.25,20,3,0.045454545454545456,0.06,0.18181818181818182,0.1,0.18181818181818182,0.1
cifar-10,label_flip,0.25,21,3,0.041666666666666664,0.0625,0.3333333333333333,0.10416666666666667,0.3333333333333333,0.10416666666666667
cifar-10,label_flip,0.25,22,3,0.05,0.038461538461538464,0.3,0.07692307692307693,0.3,0.07692307692307693
cifar-10,label_flip,0.25,23,3,0.1,0.038461538461538464,0.45,0.09615384615384616,0.45,0.09615384615384616
cifar-10,label_flip,0.25,24,3,0.045454545454545456,0.06,0.4090909090909091,0.08,0.4090909090909091,0.08
cifar-10,label_flip,0.25,25,3,0.0,0.020833333333333332,0.2916666666666667,0.08333333333333333,0.2916666666666667,0.08333333333333333
cifar-10,label_flip,0.25,26,3,0.047619047619047616,0.0392156862745098,0.19047619047619047,0.11764705882352941,0.19047619047619047,0.11764705882352941
cifar-10,label_flip,0.25,27,3,0.0,0.057692307692307696,0.15,0.09615384615384616,0.15,0.09615384615384616
cifar-10,label_flip,0.25,28,3,0.0,0.037037037037037035,0.2222222222222222,0.07407407407407407,0.2222222222222222,0.07407407407407407
cifar-10,label_flip,0.25,29,3,0.08333333333333333,0.041666666666666664,0.2916666666666667,0.0625,0.2916666666666667,0.0625
cifar-10,label_flip,0.25,30,3,0.041666666666666664,0.08333333333333333,0.25,0.08333333333333333,0.25,0.08333333333333333
cifar-10,label_flip,0.25,31,3,0.0,0.0625,0.20833333333333334,0.10416666666666667,0.20833333333333334,0.10416666666666667
cifar-10,label_flip,0.25,32,3,0.0,0.01818181818181818,0.23529411764705882,0.10909090909090909,0.23529411764705882,0.10909090909090909
cifar-10,label_flip,0.25,33,3,0.0,0.0392156862745098,0.14285714285714285,0.09803921568627451,0.14285714285714285,0.09803921568627451
cifar-10,label_flip,0.25,34,3,0.04,0.06382978723404255,0.32,0.1276595744680851,0.32,0.1276595744680851
cifar-10,label_flip,0.25,35,3,0.0,0.057692307692307696,0.2,0.09615384615384616,0.2,0.09615384615384616
cifar-10,label_flip,0.25,36,3,0.10526315789473684,0.0,0.3684210526315789,0.05660377358490566,0.3684210526315789,0.05660377358490566
cifar-10,label_flip,0.25,37,3,0.045454545454545456,0.06,0.2727272727272727,0.12,0.2727272727272727,0.12
cifar-10,label_flip,0.25,38,3,0.041666666666666664,0.020833333333333332,0.2916666666666667,0.125,0.2916666666666667,0.125
cifar-10,label_flip,0.25,39,3,0.05,0.038461538461538464,0.15,0.11538461538461539,0.15,0.11538461538461539
cifar-10,label_flip,0.25,40,3,0.13333333333333333,0.05263157894736842,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.15789473684210525
cifar-10,label_flip,0.25,41,3,0.0,0.0,0.22727272727272727,0.06,0.22727272727272727,0.06
cifar-10,label_flip,0.25,42,3,0.047619047619047616,0.0392156862745098,0.23809523809523808,0.09803921568627451,0.23809523809523808,0.09803921568627451
cifar-10,label_flip,0.25,43,3,0.0,0.043478260869565216,0.23076923076923078,0.15217391304347827,0.23076923076923078,0.15217391304347827
cifar-10,label_flip,0.25,44,3,0.0,0.0392156862745098,0.14285714285714285,0.058823529411764705,0.14285714285714285,0.058823529411764705
cifar-10,label_flip,0.25,45,3,0.043478260869565216,0.061224489795918366,0.21739130434782608,0.12244897959183673,0.21739130434782608,0.12244897959183673
cifar-10,label_flip,0.25,46,3,0.0,0.0,0.3333333333333333,0.037037037037037035,0.3333333333333333,0.037037037037037035
cifar-10,label_flip,0.25,47,3,0.0,0.047619047619047616,0.2,0.16666666666666666,0.2,0.16666666666666666
cifar-10,label_flip,0.25,48,3,0.06666666666666667,0.03508771929824561,0.26666666666666666,0.10526315789473684,0.26666666666666666,0.10526315789473684
cifar-10,label_flip,0.25,49,3,0.058823529411764705,0.05454545454545454,0.29411764705882354,0.16363636363636364,0.29411764705882354,0.16363636363636364
cifar-10,label_flip,0.25,50,3,0.0,0.041666666666666664,0.125,0.14583333333333334,0.125,0.14583333333333334
cifar-10,label_flip,0.5,11,3,0.13636363636363635,0.0,0.45454545454545453,0.04,0.45454545454545453,0.04
cifar-10,label_flip,0.5,12,3,0.09090909090909091,0.0,0.3181818181818182,0.04,0.3181818181818182,0.04
cifar-10,label_flip,0.5,13,3,0.11764705882352941,0.03636363636363636,0.23529411764705882,0.03636363636363636,0.23529411764705882,0.03636363636363636
cifar-10,label_flip,0.5,14,3,0.15,0.057692307692307696,0.5,0.057692307692307696,0.5,0.057692307692307696
cifar-10,label_flip,0.5,15,3,0.09090909090909091,0.0,0.4090909090909091,0.02,0.4090909090909091,0.02
cifar-10,label_flip,0.5,16,3,0.09090909090909091,0.0,0.36363636363636365,0.0,0.36363636363636365,0.0
cifar-10,label_flip,0.5,17,3,0.10526315789473684,0.05660377358490566,0.3157894736842105,0.07547169811320754,0.3157894736842105,0.07547169811320754
cifar-10,label_flip,0.5,18,3,0.09523809523809523,0.058823529411764705,0.3333333333333333,0.0784313725490196,0.3333333333333333,0.0784313725490196
cifar-10,label_flip,0.5,19,3,0.09523809523809523,0.058823529411764705,0.3333333333333333,0.09803921568627451,0.3333333333333333,0.09803921568627451
cifar-10,label_flip,0.5,20,3,0.047619047619047616,0.0,0.3333333333333333,0.0196078431372549,0.3333333333333333,0.0196078431372549
cifar-10,label_flip,0.5,21,3,0.05263157894736842,0.03773584905660377,0.3684210526315789,0.03773584905660377,0.3684210526315789,0.03773584905660377
cifar-10,label_flip,0.5,22,3,0.0,0.07547169811320754,0.3684210526315789,0.09433962264150944,0.3684210526315789,0.09433962264150944
cifar-10,label_flip,0.5,23,3,0.09090909090909091,0.0,0.36363636363636365,0.02,0.36363636363636365,0.02
cifar-10,label_flip,0.5,24,3,0.1,0.0,0.45,0.019230769230769232,0.45,0.019230769230769232
cifar-10,label_flip,0.5,25,3,0.047619047619047616,0.0392156862745098,0.3333333333333333,0.0392156862745098,0.3333333333333333,0.0392156862745098
cifar-10,label_flip,0.5,26,3,0.09523809523809523,0.0392156862745098,0.3333333333333333,0.058823529411764705,0.3333333333333333,0.058823529411764705
cifar-10,label_flip,0.5,27,3,0.17647058823529413,0.01818181818181818,0.5294117647058824,0.03636363636363636,0.5294117647058824,0.03636363636363636
cifar-10,label_flip,0.5,28,3,0.043478260869565216,0.061224489795918366,0.391304347826087,0.08163265306122448,0.391304347826087,0.08163265306122448
cifar-10,label_flip,0.5,29,3,0.1,0.0,0.3,0.019230769230769232,0.3,0.019230769230769232
cifar-10,label_flip,0.5,30,3,0.045454545454545456,0.0,0.3181818181818182,0.0,0.3181818181818182,0.0
cifar-10,label_flip,0.5,31,3,0.09523809523809523,0.058823529411764705,0.3333333333333333,0.0784313725490196,0.3333333333333333,0.0784313725490196
cifar-10,label_flip,0.5,32,3,0.0,0.06,0.13636363636363635,0.08,0.13636363636363635,0.08
cifar-10,label_flip,0.5,33,3,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.20833333333333334,0.08333333333333333
cifar-10,label_flip,0.5,34,3,0.05,0.07692307692307693,0.2,0.07692307692307693,0.2,0.07692307692307693
cifar-10,label_flip,0.5,35,3,0.0,0.09803921568627451,0.38095238095238093,0.09803921568627451,0.38095238095238093,0.09803921568627451
cifar-10,label_flip,0.5,36,3,0.0,0.09259259259259259,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111
cifar-10,label_flip,0.5,37,3,0.14285714285714285,0.0392156862745098,0.23809523809523808,0.0392156862745098,0.23809523809523808,0.0392156862745098
cifar-10,label_flip,0.5,38,3,0.14285714285714285,0.0196078431372549,0.2857142857142857,0.0196078431372549,0.2857142857142857,0.0196078431372549
cifar-10,label_flip,0.5,39,3,0.13043478260869565,0.04081632653061224,0.391304347826087,0.04081632653061224,0.391304347826087,0.04081632653061224
cifar-10,label_flip,0.5,40,3,0.1,0.09615384615384616,0.3,0.09615384615384616,0.3,0.09615384615384616
cifar-10,label_flip,0.5,41,3,0.125,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.041666666666666664
cifar-10,label_flip,0.5,42,3,0.08333333333333333,0.0,0.20833333333333334,0.0,0.20833333333333334,0.0
cifar-10,label_flip,0.5,43,3,0.045454545454545456,0.04,0.18181818181818182,0.04,0.18181818181818182,0.04
cifar-10,label_flip,0.5,44,3,0.08695652173913043,0.0,0.17391304347826086,0.02040816326530612,0.17391304347826086,0.02040816326530612
cifar-10,label_flip,0.5,45,3,0.14285714285714285,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0
cifar-10,label_flip,0.5,46,3,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.20833333333333334,0.041666666666666664
cifar-10,label_flip,0.5,47,3,0.125,0.041666666666666664,0.2916666666666667,0.041666666666666664,0.2916666666666667,0.041666666666666664
cifar-10,label_flip,0.5,48,3,0.10526315789473684,0.03773584905660377,0.2631578947368421,0.03773584905660377,0.2631578947368421,0.03773584905660377
cifar-10,label_flip,0.5,49,3,0.09523809523809523,0.058823529411764705,0.23809523809523808,0.058823529411764705,0.23809523809523808,0.058823529411764705
cifar-10,label_flip,0.5,50,3,0.05555555555555555,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0
cifar-10,label_flip,1.0,11,3,0.0,0.0625,0.08333333333333333,0.0625,0.08333333333333333,0.0625
cifar-10,label_flip,1.0,12,3,0.0,0.0,0.0,0.0,0.0,0.0
cifar-10,label_flip,1.0,13,3,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0196078431372549
cifar-10,label_flip,1.0,14,3,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0
cifar-10,label_flip,1.0,15,3,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.02040816326530612
cifar-10,label_flip,1.0,16,3,0.0,0.022222222222222223,0.037037037037037035,0.022222222222222223,0.037037037037037035,0.022222222222222223
cifar-10,label_flip,1.0,17,3,0.0,0.0,0.0,0.0,0.0,0.0
cifar-10,label_flip,1.0,18,3,0.0,0.0,0.0,0.0,0.0,0.0
cifar-10,label_flip,1.0,19,3,0.0,0.0,0.0,0.0,0.0,0.0
cifar-10,label_flip,1.0,20,3,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664
cifar-10,label_flip,1.0,21,3,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.018867924528301886
cifar-10,label_flip,1.0,22,3,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0
cifar-10,label_flip,1.0,23,3,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.018867924528301886
cifar-10,label_flip,1.0,24,3,0.0,0.0,0.0,0.0,0.0,0.0
cifar-10,label_flip,1.0,25,3,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.02040816326530612
cifar-10,label_flip,1.0,26,3,0.0,0.0,0.0,0.0,0.0,0.0
cifar-10,label_flip,1.0,27,3,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.02040816326530612
cifar-10,label_flip,1.0,28,3,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664
cifar-10,label_flip,1.0,29,3,0.0,0.0,0.0,0.0,0.0,0.0
cifar-10,label_flip,1.0,30,3,0.0,0.0,0.0,0.0,0.0,0.0
cifar-10,label_flip,1.0,31,3,0.0,0.0,0.0,0.0,0.0,0.0
cifar-10,label_flip,1.0,32,3,0.0,0.02,0.0,0.02,0.0,0.02
cifar-10,label_flip,1.0,33,3,0.0,0.0,0.0,0.0,0.0,0.0
cifar-10,label_flip,1.0,34,3,0.0,0.0,0.0,0.0,0.0,0.0
cifar-10,label_flip,1.0,35,3,0.0,0.018518518518518517,0.0,0.018518518518518517,0.0,0.018518518518518517
cifar-10,label_flip,1.0,36,3,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.02040816326530612
cifar-10,label_flip,1.0,37,3,0.0,0.018518518518518517,0.0,0.018518518518518517,0.0,0.018518518518518517
cifar-10,label_flip,1.0,38,3,0.0,0.0,0.0,0.0,0.0,0.0
cifar-10,label_flip,1.0,39,3,0.0,0.0,0.0,0.0,0.0,0.0
